latitude,longitude,elevation,distance_along_trail_miles
34.686036,-83.995073,3395.997484,21.381226
34.685991,-83.994815,3413.057852,21.396994
34.68606,-83.994552,3428.149716,21.413391
34.68622,-83.994838,3447.178588,21.43392
34.686366,-83.994476,3480.315072,21.458336
34.68649,-83.99461,3503.280952,21.470919
34.686673,-83.994291,3533.792764,21.494386
34.686729,-83.994282,3543.3072,21.498791
34.686755,-83.994443,3542.979116,21.508381
34.686904,-83.994457,3551.837384,21.519098
34.687309,-83.993968,3585.95812,21.560119
34.687827,-83.993585,3615.813764,21.603466
34.688065,-83.993282,3645.669408,21.628589
34.688528,-83.993071,3676.509304,21.664111
34.689238,-83.992993,3687.336076,21.71461
34.690517,-83.992994,3687.007992,21.805127
34.690714,-83.992842,3690.945,21.821678
34.691082,-83.992757,3688.976496,21.848195
34.691332,-83.992553,3693.897756,21.869553
34.692567,-83.992463,3657.808516,21.957395
34.693022,-83.992265,3639.763896,21.991793
34.693194,-83.992025,3634.186468,22.010399
34.693272,-83.991565,3624.672032,22.037911
34.693403,-83.991345,3621.719276,22.053775
34.693955,-83.991349,3614.501428,22.092867
34.694393,-83.991438,3598.753396,22.124448
34.694864,-83.991344,3584.973868,22.158337
34.695107,-83.99109,3573.490928,22.181167
34.695185,-83.990874,3566.601164,22.195012
34.695246,-83.990294,3549.212712,22.229356
34.695175,-83.989937,3539.370192,22.250905
34.694579,-83.988899,3508.530296,22.325044
34.694151,-83.988562,3489.501424,22.361366
34.693752,-83.98848,3483.267828,22.390033
34.693613,-83.988557,3472.76914,22.401042
34.693355,-83.988915,3449.475176,22.429182
34.693469,-83.988386,3439.96074,22.461193
34.693732,-83.988105,3429.790136,22.486096
34.694992,-83.987971,3383.202208,22.57607
34.695918,-83.988268,3356.627404,22.644062
34.696294,-83.988517,3333.005356,22.674739
34.69667,-83.989055,3307.08672,22.716241
34.696738,-83.989338,3306.102468,22.73347
34.697267,-83.989833,3314.304568,22.780813
34.697764,-83.989354,3280.183832,22.826257
34.698365,-83.989235,3285.76126,22.86937
34.69917,-83.988415,3276.902992,22.943841
34.699551,-83.987851,3301.837376,22.986706
34.699601,-83.987552,3309.711392,23.004603
34.699865,-83.987187,3316.601156,23.032993
34.699954,-83.986636,3319.553912,23.065815
34.700132,-83.986283,3310.36756,23.090055
34.700467,-83.98624,3293.635276,23.114118
34.701076,-83.986569,3259.51454,23.161777
34.701467,-83.9871,3234.580156,23.20364
34.701669,-83.987165,3224.409552,23.218564
34.701536,-83.986634,3210.630024,23.251107
34.701654,-83.986428,3194.881992,23.266077
34.701964,-83.9862,3162.72976,23.292497
34.702002,-83.985651,3134.186452,23.325173
34.702369,-83.985676,3113.189076,23.351505
34.702573,-83.985964,3110.564404,23.373688
34.70299,-83.985505,3070.86624,23.414311
34.703408,-83.985309,3051.837368,23.44625
34.703654,-83.984774,3026.246816,23.482384
34.704382,-83.984316,2985.892484,23.540973
34.704584,-83.984107,2976.049964,23.559874
34.704806,-83.984001,2974.737628,23.576765
34.704994,-83.984005,2975.393796,23.590073
34.705636,-83.984254,2967.51978,23.637807
34.705923,-83.984268,2958.989596,23.658203
34.706203,-83.984229,2948.490908,23.678254
34.706352,-83.98413,2940.944976,23.690371
34.706932,-83.984202,2921.259936,23.731812
34.70716,-83.984134,2912.073584,23.748526
34.707015,-83.985191,2871.719252,23.811638
34.707137,-83.985307,2869.750748,23.822623
34.707661,-83.985204,2872.703504,23.860197
34.707764,-83.985019,2867.126076,23.873283
34.708012,-83.984905,2876.968596,23.892153
34.708152,-83.985033,2891.076208,23.904868
34.708207,-83.984787,2893.044712,23.919768
34.708339,-83.984636,2901.246812,23.932718
34.708837,-83.984643,2940.944976,23.9688
34.709367,-83.984794,2978.674636,24.008026
34.709687,-83.984622,3001.640516,24.033203
34.709935,-83.983566,3037.073588,24.097735
34.710455,-83.983094,3041.994848,24.143737
34.710738,-83.983075,3050.525032,24.163865
34.711053,-83.982842,3047.572276,24.189995
34.711331,-83.982869,3054.46204,24.209778
34.712218,-83.982719,3056.758628,24.273164
34.712402,-83.982783,3060.367552,24.286731
34.712524,-83.982968,3074.803248,24.300849
34.713039,-83.9831,3089.895112,24.338219
34.713384,-83.982417,3078.412172,24.385064
34.713757,-83.98208,3073.818996,24.418011
34.714441,-83.981628,3072.178576,24.473158
34.714756,-83.981552,3083.661516,24.495999
34.715167,-83.981328,3088.91086,24.527913
34.715559,-83.981026,3094.816372,24.560814
34.715837,-83.980451,3071.850492,24.600007
34.715363,-83.979287,3112.532908,24.676264
34.715646,-83.97918,3140.091964,24.69792
34.715487,-83.978827,3158.792752,24.721698
34.71542,-83.97818,3202.756008,24.760751
34.715546,-83.977918,3222.441048,24.778879
34.715534,-83.977074,3212.926612,24.828243
34.715785,-83.97673,3206.364932,24.855101
34.716216,-83.976592,3211.614276,24.886668
34.716598,-83.97628,3207.0211,24.919289
34.717406,-83.975957,3213.910864,24.979523
34.718318,-83.975741,3215.2232,25.045291
34.718617,-83.975478,3220.14446,25.071462
34.718755,-83.974827,3253.280944,25.111263
34.718591,-83.974472,3275.262572,25.135415
34.71836,-83.974244,3283.464672,25.156566
34.718891,-83.974142,3307.742888,25.194907
34.71837,-83.973505,3323.819004,25.247395
34.718799,-83.972466,3291.994856,25.315561
34.718913,-83.972366,3287.40168,25.325563
34.719314,-83.972228,3273.622152,25.355188
34.720387,-83.972355,3237.860996,25.431805
34.720542,-83.972303,3247.703516,25.443347
34.721024,-83.971833,3253.280944,25.487155
34.721697,-83.971633,3266.732388,25.536268
34.722127,-83.971154,3284.777008,25.577763
34.722269,-83.970267,3314.632652,25.630878
34.722407,-83.970635,3325.459424,25.65459
34.722746,-83.971159,3354.6589,25.693902
34.722687,-83.971733,3368.110344,25.727803
34.722797,-83.971894,3377.296696,25.740144
34.722977,-83.971922,3382.217956,25.753023
34.72338,-83.971154,3394.02898,25.806246
34.723443,-83.969912,3412.401684,25.879045
34.723704,-83.969449,3426.83738,25.911925
34.72377,-83.969043,3425.853128,25.936105
34.724185,-83.96856,3393.700896,25.977315
34.72426,-83.968018,3384.514544,26.009477
34.724363,-83.967804,3375.328192,26.024061
34.725466,-83.966795,3324.475172,26.122385
34.726459,-83.965004,3286.089344,26.248664
34.726977,-83.964638,3296.588032,26.291156
34.727163,-83.964387,3309.711392,26.311028
34.727269,-83.964081,3319.553912,26.330512
34.728274,-83.963527,3387.795384,26.409776
34.728259,-83.962889,3417.979112,26.447529
34.728756,-83.963174,3443.897748,26.486771
34.729226,-83.963218,3466.863628,26.520431
34.729465,-83.963115,3477.6904,26.538507
34.729273,-83.962705,3497.047356,26.566305
34.72944,-83.961696,3526.246832,26.626701
34.729628,-83.96127,3531.168092,26.654941
34.729977,-83.960913,3531.496176,26.68727
34.730261,-83.96037,3524.934496,26.724849
34.730096,-83.95963,3497.703524,26.769948
34.730152,-83.958818,3469.4883,26.817873
34.730371,-83.958245,3453.412184,26.854898
34.730419,-83.957682,3447.178588,26.887991
34.730792,-83.956694,3484.908248,26.95189
34.73085,-83.956303,3511.483052,26.97567
34.731099,-83.955843,3538.057856,27.008222
34.731148,-83.955302,3556.102476,27.040214
34.731483,-83.954732,3563.648408,27.081121
34.731565,-83.954197,3566.929248,27.112921
34.731719,-83.953858,3571.522424,27.135546
34.732413,-83.953342,3596.456808,27.193381
34.732784,-83.95318,3608.267832,27.221386
34.733189,-83.952821,3640.748148,27.257461
34.733511,-83.95292,3655.840012,27.281155
34.734248,-83.952968,3680.446312,27.333608
34.734622,-83.952872,3692.257336,27.360762
34.735295,-83.952447,3731.299332,27.41501
34.735354,-83.952325,3736.87676,27.423342
34.735305,-83.95165,3748.3597,27.462994
34.735423,-83.950387,3739.173348,27.537278
34.735507,-83.950138,3732.611668,27.553045
34.73636,-83.949,3678.805892,27.643458
34.737045,-83.948382,3659.77702,27.704019
34.737232,-83.948125,3658.792768,27.724035
34.73766,-83.947853,3675.853136,27.758401
34.737976,-83.947479,3699.1471,27.789994
34.738793,-83.947036,3714.567048,27.853415
34.739447,-83.946447,3723.425316,27.911116
34.740443,-83.946165,3745.406944,27.983631
34.740917,-83.945836,3757.874136,28.02237
34.741059,-83.945558,3763.451564,28.041499
34.741081,-83.94494,3771.653664,28.077672
34.740815,-83.944403,3793.635292,28.114508
34.740803,-83.944077,3802.821644,28.133656
34.740695,-83.944061,3810.69566,28.141507
34.740446,-83.944297,3834.317708,28.164349
34.74043,-83.94484,3854.658916,28.196338
34.740232,-83.945092,3868.11036,28.21683
34.739671,-83.944976,3895.341332,28.257455
34.739618,-83.944817,3906.824272,28.267718
34.739449,-83.944734,3916.666792,28.280766
34.739693,-83.943588,3966.207476,28.350577
34.73991,-83.943053,3991.14186,28.385738
34.740321,-83.942591,4020.341336,28.425823
34.740957,-83.941644,4093.832152,28.498563
34.741639,-83.94132,4126.968636,28.550808
34.742364,-83.94115,4163.38596,28.603548
34.742306,-83.941022,4171.58806,28.612226
34.741863,-83.940779,4192.91352,28.646892
34.741137,-83.940547,4210.95814,28.700146
34.740887,-83.940291,4233.92402,28.72374
34.74073,-83.940273,4229.987012,28.734927
34.740421,-83.940008,4241.141868,28.761809
34.740407,-83.93995,4245.735044,28.76545
34.740511,-83.939917,4255.905648,28.773312
34.741111,-83.939898,4279.85578,28.816045
34.741443,-83.939562,4299.54082,28.8469
34.740822,-83.939472,4318.569692,28.891318
34.740584,-83.939242,4334.973892,28.9131
34.740598,-83.939172,4343.83216,28.917646
34.740771,-83.939168,4347.769168,28.929916
34.741067,-83.939024,4352.03426,28.952506
34.740804,-83.938968,4365.813788,28.971594
34.740649,-83.938714,4386.154996,28.990466
34.740545,-83.938039,4405.511952,29.030758
34.740263,-83.937764,4425.196992,29.056663
34.740186,-83.937474,4434.711428,29.074557
34.740046,-83.93741,4442.25736,29.085248
34.73967,-83.936855,4446.194368,29.127201
34.739567,-83.936834,4448.490956,29.134606
34.739373,-83.936605,4434.383344,29.153972
34.738287,-83.936268,4376.312476,29.234112
34.737982,-83.936316,4356.627436,29.256213
34.737531,-83.936201,4331.036884,29.289209
34.737052,-83.936247,4291.666804,29.324066
34.736924,-83.935976,4271.65368,29.342718
34.736684,-83.936016,4249.343968,29.360404
34.736459,-83.935898,4233.595936,29.378024
34.736302,-83.936058,4222.112996,29.392715
34.736036,-83.935899,4203.412208,29.414021
34.735895,-83.935916,4192.585436,29.424268
34.73577,-83.936103,4185.039504,29.438402
34.735656,-83.936529,4179.133992,29.464591
34.735446,-83.936802,4158.4647,29.48676
34.735125,-83.936752,4140.091996,29.509942
34.734807,-83.936415,4117.782284,29.540158
34.73482,-83.936131,4114.501444,29.556788
34.735237,-83.935284,4097.441076,29.614502
34.735342,-83.934914,4087.92664,29.637436
34.735944,-83.934466,4088.582808,29.687439
34.736331,-83.934512,4104.33084,29.71513
34.736557,-83.934392,4087.92664,29.732882
34.736709,-83.934413,4088.582808,29.74371
34.737027,-83.934306,4089.56706,29.767069
34.737161,-83.93415,4079.72454,29.78036
34.737332,-83.934147,4097.112992,29.792927
34.73752,-83.933919,4079.72454,29.812056
34.737616,-83.933282,4023.622176,29.851428
34.737816,-83.93307,4000.328212,29.870774
34.737536,-83.932941,3979.330836,29.892365
34.737202,-83.933289,3968.504064,29.923615
34.737286,-83.932992,3950.787528,29.942278
34.737272,-83.93261,3917.651044,29.965529
34.737519,-83.932241,3892.388576,29.993715
34.737973,-83.932055,3859.90826,30.028217
34.737919,-83.931934,3850.06574,30.036478
34.738011,-83.931704,3813.320332,30.053031
34.737839,-83.931506,3793.307208,30.070269
34.737563,-83.931507,3782.480436,30.089915
34.737809,-83.931263,3761.48306,30.112784
34.737641,-83.931292,3759.186472,30.124802
34.737633,-83.931243,3751.312456,30.128098
34.737942,-83.930992,3734.580172,30.154629
34.738196,-83.931005,3725.065736,30.172716
34.738157,-83.930885,3714.567048,30.180522
34.737818,-83.930621,3688.648412,30.209486
34.736766,-83.930873,3627.952872,30.286293
34.73634,-83.930729,3594.816388,30.31825
34.736029,-83.930963,3578.740272,30.344349
34.73597,-83.93093,3569.55392,30.349283
34.735892,-83.930533,3545.931872,30.373563
34.735678,-83.930277,3520.669404,30.395409
34.735596,-83.929981,3506.561792,30.413855
34.735847,-83.929438,3484.580164,30.450465
34.735867,-83.929138,3471.784888,30.468225
34.735686,-83.928773,3460.301948,30.493202
34.735326,-83.927598,3443.569664,30.566499
34.735135,-83.927282,3449.80326,30.589413
34.735141,-83.92715,3453.0841,30.597163
34.735523,-83.92647,3442.585412,30.645262
34.736243,-83.926066,3427.493548,30.701496
34.736497,-83.925816,3423.884624,30.724669
34.736847,-83.925215,3407.808508,30.767753
34.736881,-83.924841,3399.278324,30.789799
34.736603,-83.92424,3396.325568,30.830052
34.736525,-83.923862,3389.435804,30.852856
34.736513,-83.92357,3377.952864,30.870082
34.736646,-83.923332,3360.892496,30.887198
34.737028,-83.922994,3340.551288,30.92091
34.738131,-83.923027,3294.291444,30.999512
34.738342,-83.922847,3289.698268,31.017799
34.738425,-83.922361,3281.168084,31.046841
34.738825,-83.922222,3260.498792,31.076565
34.738877,-83.92214,3258.202204,31.082622
34.738549,-83.921629,3250.000104,31.120473
34.738538,-83.921449,3247.375432,31.13103
34.738832,-83.920875,3244.75076,31.170499
34.738606,-83.920236,3244.094592,31.211113
34.737547,-83.920021,3208.005352,31.28743
34.73669,-83.91939,3189.632648,31.358498
34.736087,-83.918638,3129.593276,31.42085
34.735517,-83.918296,3111.548656,31.466004
34.735184,-83.917894,3101.706136,31.499332
34.735146,-83.917364,3102.362304,31.530414
34.734894,-83.917104,3112.532908,31.553925
34.734682,-83.916724,3122.047344,31.580785
34.734688,-83.916633,3130.905612,31.58639
34.734808,-83.916636,3137.139208,31.59497
34.735021,-83.916428,3141.4043,31.614351
34.735127,-83.916074,3156.496164,31.636547
34.734791,-83.916269,3170.93186,31.663064
34.734596,-83.916217,3176.181204,31.677232
34.734755,-83.916067,3187.33606,31.691659
34.734856,-83.915742,3201.443672,31.712133
34.734821,-83.915517,3208.005352,31.72557
34.73479,-83.915471,3211.94236,31.729123
34.734686,-83.915598,3219.488292,31.739677
34.734485,-83.915626,3222.112964,31.754005
34.734353,-83.91547,3232.611652,31.767216
34.734443,-83.915443,3236.54866,31.773822
34.734515,-83.915271,3246.719264,31.785262
34.734551,-83.914902,3260.170708,31.807128
34.734231,-83.915026,3271.653648,31.83101
34.73435,-83.914593,3293.635276,31.858014
34.734071,-83.913879,3308.070972,31.904253
34.734256,-83.912516,3364.50142,31.985699
34.735215,-83.911442,3433.727144,32.079108
34.735504,-83.911227,3446.194336,32.103232
34.735748,-83.911196,3450.459428,32.120616
34.73641,-83.910861,3482.283576,32.171767
34.736753,-83.910296,3504.593288,32.21297
34.736744,-83.910085,3509.514548,32.225351
34.735732,-83.908591,3579.39644,32.339076
34.735526,-83.908424,3585.95812,32.356665
34.735075,-83.908212,3592.5198,32.390926
34.733735,-83.908134,3628.937124,32.486135
34.733417,-83.908028,3635.17072,32.509509
34.733257,-83.907883,3638.123476,32.523662
34.732394,-83.907595,3642.716652,32.587021
34.731963,-83.90706,3664.042112,32.630893
34.731543,-83.906206,3722.441064,32.690073
34.731314,-83.905497,3773.950252,32.735669
34.731324,-83.905178,3797.5723,32.754879
34.731189,-83.904938,3809.711408,32.77201
34.731098,-83.904451,3826.115608,32.801358
34.731248,-83.903812,3843.832144,32.840326
34.731996,-83.902126,3850.393824,32.952166
34.731968,-83.901927,3848.753404,32.963965
34.73207,-83.9014,3858.26784,32.995646
34.732032,-83.900766,3869.75078,33.032853
34.731764,-83.89997,3875.328208,33.083092
34.731146,-83.899051,3823.162852,33.153086
34.730562,-83.898412,3835.30196,33.208833
34.730356,-83.897592,3810.367576,33.259148
34.730146,-83.897137,3779.52768,33.29019
34.730058,-83.897066,3767.388572,33.298037
34.729877,-83.897208,3750.984372,33.313629
34.729818,-83.896885,3731.9555,33.333309
34.72969,-83.896941,3719.160224,33.343256
34.729654,-83.897108,3716.863636,33.353351
34.729576,-83.897143,3702.099856,33.359901
34.729496,-83.896986,3691.601168,33.370872
34.729523,-83.896684,3686.02374,33.388654
34.729279,-83.896855,3657.152348,33.40938
34.729416,-83.896276,3634.186468,33.444855
34.729045,-83.89638,3601.049984,33.472565
34.728849,-83.89656,3581.364944,33.490389
34.728845,-83.896266,3569.225836,33.507731
34.729029,-83.895992,3555.118224,33.528549
34.728558,-83.896171,3524.934496,33.563975
34.728381,-83.896443,3502.624784,33.584671
34.728271,-83.896252,3489.829508,33.598504
34.72825,-83.895796,3464.238956,33.625649
34.728017,-83.895801,3450.131344,33.642369
34.727887,-83.895938,3441.929244,33.654668
34.727537,-83.895609,3437.007984,33.686037
34.727065,-83.895402,3457.677276,33.721791
34.725816,-83.893997,3522.637908,33.843088
34.72554,-83.892706,3491.798012,33.921242
34.725659,-83.89172,3465.879376,33.979686
34.725414,-83.89061,3480.643156,34.046885
34.725374,-83.889933,3465.223208,34.086658
34.725557,-83.889684,3445.538168,34.10651
34.72554,-83.889193,3429.790136,34.135388
34.725634,-83.888746,3415.35444,34.162487
34.726391,-83.886833,3413.385936,34.286443
34.726548,-83.885886,3454.72452,34.343452
34.726796,-83.88521,3488.845256,34.387182
34.726808,-83.884856,3510.4988,34.408308
34.726745,-83.884631,3521.325572,34.422349
34.726537,-83.884373,3526.574916,34.443444
34.726143,-83.883579,3523.950244,34.497576
34.725677,-83.883018,3523.950244,34.544076
34.725181,-83.881706,3533.46468,34.628414
34.724474,-83.881085,3549.540796,34.690302
34.723924,-83.880449,3587.270456,34.744616
34.723156,-83.879279,3640.09198,34.832559
34.723148,-83.878769,3647.309828,34.862398
34.723237,-83.878718,3641.7324,34.869451
34.723398,-83.877515,3627.296704,34.940719
34.723652,-83.877121,3622.703528,34.969942
34.72369,-83.876904,3625.656284,34.982917
34.72416,-83.876232,3668.307204,35.035043
34.725007,-83.875731,3723.7534,35.10262
34.725162,-83.875553,3737.204844,35.117961
34.725311,-83.875016,3760.170724,35.151364
